route,page type,html/static file exists yes/no,expected public URL,title,meta description,h1,visible word count,main content present yes/no,phone CTA present yes/no,quote CTA present yes/no,Google Ads tag present yes/no,phone conversion attribute present yes/no,quote conversion attribute present yes/no,CSS references valid yes/no,JS references valid yes/no,image references valid yes/no,favicon/icon references valid yes/no,response-time wording present yes/no,expected response-time classification,stale strings found,risky claims found,duplicate location wording found,chopped phrase fragments found,postcode-only wording found,hidden/visibility warning,notes
/service-areas/parramatta-and-cumberland/cumberland,area page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland,Cumberland Electrician | Parramatta & Cumberland,"Need an electrician in Cumberland? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.","Cumberland Electrician - Emergency, Level 2 & Planned Work",1000,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/auburn,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/auburn,Electrician Auburn 2144 | Emergency & Level 2,"Need electrical help in Auburn 2144? Evaready Electrical helps with emergency faults, switchboards, lighting, power, data, CCTV, three-phase and Level.",Electrician Auburn 2144,2808,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/berala,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/berala,Electrician Berala 2141 | Emergency & Level 2,"Need electrical help in Berala 2141? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Berala 2141,2747,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/girraween,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/girraween,Electrician Girraween 2145 | Emergency & Level 2,"Need an electrician in Girraween? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Girraween 2145,2758,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/greystanes,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/greystanes,Electrician Greystanes 2145 | Emergency & Level 2,"Need an electrician in Greystanes? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Greystanes 2145,2781,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/guildford,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/guildford,Electrician Guildford 2161 | Emergency & Level 2,"Evaready helps Guildford with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Guildford 2161,2742,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/guildford-west,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/guildford-west,Electrician Guildford West 2161 | Emergency & Level 2,"Need an electrician in Guildford West? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Guildford West 2161,2886,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/holroyd,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/holroyd,Electrician Holroyd 2142 | Emergency & Level 2,"Need electrical help in Holroyd 2142? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Holroyd 2142,2764,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/lidcombe,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/lidcombe,Electrician Lidcombe 2141 | Emergency & Level 2,"Evaready Electrical helps with urgent faults, switchboards, commercial lighting, power, data cabling, CCTV and Level 2 support.",Electrician Lidcombe 2141,2827,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/merrylands,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/merrylands,Electrician Merrylands 2160 | Emergency & Level 2,"Evaready helps Merrylands with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Merrylands 2160,2836,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/merrylands-west,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/merrylands-west,Electrician Merrylands West 2160 | Emergency & Level 2,"Need electrical help in Merrylands West 2160? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Merrylands West 2160,2898,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/pemulwuy,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/pemulwuy,Electrician Pemulwuy 2145 | Emergency & Level 2,"Evaready helps Pemulwuy with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Pemulwuy 2145,2802,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/pendle-hill,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/pendle-hill,Electrician Pendle Hill 2145 | Emergency & Level 2,"Need electrical help in Pendle Hill 2145? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Pendle Hill 2145,2885,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/regents-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/regents-park,Electrician Regents Park 2143 | Emergency & Level 2,"Need electrical help in Regents Park 2143? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Regents Park 2143,2865,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/rookwood,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/rookwood,Electrician Rookwood 2141 | Emergency & Level 2,"Evaready helps Rookwood with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Rookwood 2141,2797,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/south-granville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/south-granville,Electrician South Granville 2142 | Emergency & Level 2,"Need an electrician in South Granville? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician South Granville 2142,2886,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/south-wentworthville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/south-wentworthville,Electrician South Wentworthville 2145 | Emergency & Level 2,"Need an electrician in South Wentworthville? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",Electrician South Wentworthville 2145,2871,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/wentworthville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/wentworthville,Electrician Wentworthville 2145 | Emergency & Level 2,"Need electrical help in Wentworthville 2145? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Wentworthville 2145,2806,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/westmead,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/westmead,Electrician Westmead 2145 | Emergency & Level 2,"Need an electrician in Westmead? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Westmead 2145,2827,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/cumberland/woodpark,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/cumberland/woodpark,Electrician Woodpark 2164 | Emergency & Level 2,"Need an electrician in Woodpark? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Woodpark 2164,2759,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta,area page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta,Parramatta Electrician | Parramatta & Cumberland,"Need an electrician in Parramatta? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.","Parramatta Electrician - Emergency, Level 2 & Planned Work",1045,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/carlingford,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/carlingford,Electrician Carlingford 2118 | Emergency & Level 2,"Need an electrician in Carlingford? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Carlingford 2118,2815,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/clyde,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/clyde,Electrician Clyde 2142 | Emergency & Level 2,"Evaready helps Clyde with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Clyde 2142,2803,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/constitution-hill,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/constitution-hill,Electrician Constitution Hill 2145 | Emergency & Level 2,"Need an electrician in Constitution Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",Electrician Constitution Hill 2145,2876,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/dundas,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/dundas,Electrician Dundas 2117 | Emergency & Level 2,"Evaready helps Dundas with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Dundas 2117,2779,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/dundas-valley,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/dundas-valley,Electrician Dundas Valley 2117 | Emergency & Level 2,"Evaready helps Dundas Valley with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Dundas Valley 2117,2834,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/eastwood,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/eastwood,Electrician Eastwood 2122 | Emergency & Level 2,"Need electrical help in Eastwood 2122? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Eastwood 2122,2766,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/epping,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/epping,Electrician Epping 2121 | Emergency & Level 2,"Need an electrician in Epping? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Epping 2121,2864,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/ermington,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/ermington,Electrician Ermington 2115 | Emergency & Level 2,"Evaready helps Ermington with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Ermington 2115,2785,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/granville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/granville,Electrician Granville 2142 | Emergency & Level 2,"Need electrical help in Granville 2142? Evaready Electrical helps with fault finding, switchboards, lighting, power, data cabling, CCTV, hot water.",Electrician Granville 2142,2869,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/harris-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/harris-park,Electrician Harris Park 2150 | Emergency & Level 2,"Evaready helps Harris Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Harris Park 2150,2887,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/mays-hill,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/mays-hill,Electrician Mays Hill 2145 | Emergency & Level 2,"Need an electrician in Mays Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Mays Hill 2145,2849,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/melrose-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/melrose-park,Electrician Melrose Park 2114 | Emergency & Level 2,"Need electrical help in Melrose Park 2114? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Melrose Park 2114,2871,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/newington,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/newington,Electrician Newington 2127 | Emergency & Level 2,"Evaready helps Newington with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Newington 2127,2833,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/north-parramatta,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/north-parramatta,Electrician North Parramatta 2151 | Emergency & Level 2,"Evaready helps North Parramatta with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician North Parramatta 2151,2964,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/parramatta-and-cumberland/parramatta/north-rocks,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/parramatta-and-cumberland/parramatta/north-rocks,Electrician North Rocks 2151 | Emergency & Level 2,"Evaready helps North Rocks with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician North Rocks 2151,2934,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
