route,page type,html exists,status expected 200,title,title length,meta description,meta description length,canonical present,h1 present,word count,phone CTA present,quote CTA present,Google Ads tag present,phone conversion attribute present,quote conversion attribute present,stale string warning,risky wording warning,broken asset reference warning,missing CSS/JS warning,notes
/service-areas/parramatta-and-cumberland/parramatta/telopea,suburb page,yes,yes,Electrician Telopea 2117 | Emergency & Level 2,46,"Need electrical help in Telopea 2117? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2821,yes,yes,yes,yes,yes,,,,,
/service-areas/parramatta-and-cumberland/parramatta/wentworth-point,suburb page,yes,yes,Electrician Wentworth Point 2127 | Emergency & Level 2,54,"Need an electrician in Wentworth Point? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",151,yes,yes,2958,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/acacia-gardens,suburb page,yes,yes,Electrician Acacia Gardens 2763 | Emergency & Level 2,53,"Need electrical help in Acacia Gardens 2763? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",147,yes,yes,2977,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/arndell-park,suburb page,yes,yes,Electrician Arndell Park 2148 | Emergency & Level 2,51,"Need an electrician in Arndell Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,2858,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/bidwill,suburb page,yes,yes,Electrician Bidwill 2770 | Emergency & Level 2,46,"Need electrical help in Bidwill 2770? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2833,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/blackett,suburb page,yes,yes,Electrician Blackett 2770 | Emergency & Level 2,47,"Need an electrician in Blackett? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2830,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/blacktown,suburb page,yes,yes,Electrician Blacktown 2148 | Emergency & Level 2,48,"Evaready Electrical helps with emergency faults, switchboards, lighting, power, data, CCTV and Level 2 enquiries.",113,yes,yes,2879,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/bungarribee,suburb page,yes,yes,Electrician Bungarribee 2767 | Emergency & Level 2,50,"Evaready helps Bungarribee with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,yes,yes,2887,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/colebee,suburb page,yes,yes,Electrician Colebee 2761 | Emergency & Level 2,46,"Need electrical help in Colebee 2761? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2852,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/dean-park,suburb page,yes,yes,Electrician Dean Park 2761 | Emergency & Level 2,48,"Evaready helps Dean Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2930,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/dharruk,suburb page,yes,yes,Electrician Dharruk 2770 | Emergency & Level 2,46,"Need an electrician in Dharruk? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,yes,yes,2856,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/doonside,suburb page,yes,yes,Electrician Doonside 2767 | Emergency & Level 2,47,"Need an electrician in Doonside? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2816,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/eastern-creek,suburb page,yes,yes,Electrician Eastern Creek 2766 | Emergency & Level 2,52,"Need an electrician in Eastern Creek? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",149,yes,yes,2915,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/emerton,suburb page,yes,yes,Electrician Emerton 2770 | Emergency & Level 2,46,"Need electrical help in Emerton 2770? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2834,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/glendenning,suburb page,yes,yes,Electrician Glendenning 2761 | Emergency & Level 2,50,"Need electrical help in Glendenning 2761? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,2889,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/glenwood,suburb page,yes,yes,Electrician Glenwood 2768 | Emergency & Level 2,47,"Evaready helps Glenwood with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,2863,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/hassall-grove,suburb page,yes,yes,Electrician Hassall Grove 2761 | Emergency & Level 2,52,"Evaready helps Hassall Grove with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,yes,yes,2925,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/hebersham,suburb page,yes,yes,Electrician Hebersham 2770 | Emergency & Level 2,48,"Need electrical help in Hebersham 2770? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2817,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/kellyville-ridge,suburb page,yes,yes,Electrician Kellyville Ridge 2155 | Emergency & Level 2,55,"Need electrical help in Kellyville Ridge 2155? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",149,yes,yes,2947,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/kings-langley,suburb page,yes,yes,Electrician Kings Langley 2147 | Emergency & Level 2,52,"Need electrical help in Kings Langley 2147? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",146,yes,yes,2896,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/kings-park,suburb page,yes,yes,Electrician Kings Park 2148 | Emergency & Level 2,49,"Need electrical help in Kings Park 2148? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2901,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/lalor-park,suburb page,yes,yes,Electrician Lalor Park 2147 | Emergency & Level 2,49,"Need electrical help in Lalor Park 2147? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2889,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/lethbridge-park,suburb page,yes,yes,Electrician Lethbridge Park 2770 | Emergency & Level 2,54,"Evaready helps Lethbridge Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",151,yes,yes,2935,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/marayong,suburb page,yes,yes,Electrician Marayong 2148 | Emergency & Level 2,47,"Need electrical help in Marayong 2148? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2802,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/marsden-park,suburb page,yes,yes,Electrician Marsden Park 2765 | Emergency & Level 2,51,"Evaready helps Marsden Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2956,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/minchinbury,suburb page,yes,yes,Electrician Minchinbury 2770 | Emergency & Level 2,50,"Need electrical help in Minchinbury 2770? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,2876,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/mount-druitt,suburb page,yes,yes,Electrician Mount Druitt 2770 | Emergency & Level 2,51,"Evaready helps Mount Druitt with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2963,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/oakhurst,suburb page,yes,yes,Electrician Oakhurst 2761 | Emergency & Level 2,47,"Need an electrician in Oakhurst? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2856,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/parklea,suburb page,yes,yes,Electrician Parklea 2768 | Emergency & Level 2,46,"Need an electrician in Parklea? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,yes,yes,2846,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/plumpton,suburb page,yes,yes,Electrician Plumpton 2761 | Emergency & Level 2,47,"Need electrical help in Plumpton 2761? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2810,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/prospect,suburb page,yes,yes,Electrician Prospect 2148 | Emergency & Level 2,47,"Need electrical help in Prospect 2148? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2869,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/quakers-hill,suburb page,yes,yes,Electrician Quakers Hill 2763 | Emergency & Level 2,51,"Need an electrician in Quakers Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,3017,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/riverstone,suburb page,yes,yes,Electrician Riverstone 2765 | Emergency & Level 2,49,"Evaready helps Riverstone with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,yes,yes,2911,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/rooty-hill,suburb page,yes,yes,Electrician Rooty Hill 2766 | Emergency & Level 2,49,"Need an electrician in Rooty Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2983,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/ropes-crossing,suburb page,yes,yes,Electrician Ropes Crossing 2760 | Emergency & Level 2,53,"Evaready helps Ropes Crossing with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",150,yes,yes,2937,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/schofields,suburb page,yes,yes,Electrician Schofields 2762 | Emergency & Level 2,49,"Need electrical help in Schofields 2762? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2848,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/seven-hills,suburb page,yes,yes,Electrician Seven Hills 2147 | Emergency & Level 2,50,"Need electrical help in Seven Hills 2147? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,2976,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/shalvey,suburb page,yes,yes,Electrician Shalvey 2770 | Emergency & Level 2,46,"Need electrical help in Shalvey 2770? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2828,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/shanes-park,suburb page,yes,yes,Electrician Shanes Park 2747 | Emergency & Level 2,50,"Need electrical help in Shanes Park 2747? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,3007,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/stanhope-gardens,suburb page,yes,yes,Electrician Stanhope Gardens 2768 | Emergency & Level 2,55,"Evaready helps Stanhope Gardens with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",152,yes,yes,2956,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/the-ponds,suburb page,yes,yes,Electrician The Ponds 2769 | Emergency & Level 2,48,"Need an electrician in The Ponds? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,2939,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/toongabbie,suburb page,yes,yes,Electrician Toongabbie 2146 | Emergency & Level 2,49,"Need an electrician in Toongabbie? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2868,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/tregear,suburb page,yes,yes,Electrician Tregear 2770 | Emergency & Level 2,46,"Evaready helps Tregear with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,yes,yes,2811,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/whalan,suburb page,yes,yes,Electrician Whalan 2770 | Emergency & Level 2,45,"Need an electrician in Whalan? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",142,yes,yes,2817,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/willmot,suburb page,yes,yes,Electrician Willmot 2770 | Emergency & Level 2,46,"Evaready helps Willmot with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,yes,yes,2831,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown/woodcroft,suburb page,yes,yes,Electrician Woodcroft 2767 | Emergency & Level 2,48,"Evaready helps Woodcroft with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2813,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith/berkshire-park,suburb page,yes,yes,Electrician Berkshire Park 2765 | Emergency & Level 2,53,"Need electrical help in Berkshire Park 2765? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",147,yes,yes,2910,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith/caddens,suburb page,yes,yes,Electrician Caddens 2747 | Emergency & Level 2,46,"Need electrical help in Caddens 2747? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across Penrith.",155,yes,yes,2813,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith/cambridge-gardens,suburb page,yes,yes,Electrician Cambridge Gardens 2747 | Emergency & Level 2,56,"Need an electrician in Cambridge Gardens? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",141,yes,yes,2930,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith/cambridge-park,suburb page,yes,yes,Electrician Cambridge Park 2747 | Emergency & Level 2,53,"Need an electrician in Cambridge Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",150,yes,yes,2928,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith/castlereagh,suburb page,yes,yes,Electrician Castlereagh 2749 | Emergency & Level 2,50,"Need an electrician in Castlereagh? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,yes,yes,2807,yes,yes,yes,yes,yes,,,,,
